ปีที่เกิดเหตุ,สายทางหน่วยงาน,รหัสสายทาง,จังหวัด,รถคันที่1,บริเวณที่เกิดเหตุ,มูลเหตุสันนิษฐาน,LATITUDE,LONGITUDE,ผู้เสียชีวิต,รวมจำนวนผู้บาดเจ็บ
2023,ทางหลวง,9,ปทุมธานี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,13.97098656,100.7129534,0,0
2023,ทางหลวงชนบท,ปท.3010,ปทุมธานี,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน/ที่ราบ,หลับใน,14.158223,100.710125,1,0
2023,ทางหลวง,305,ปทุมธานี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,14.03181916,100.7634942,1,0
2023,ทางหลวงชนบท,ปท.3020,ปทุมธานี,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน/ที่ราบ,ไม่คุ้นเคยเส้นทาง/ขับรถไม่ชำนาญ,14.081556,100.382139,0,1
2023,ทางหลวง,1,ปทุมธานี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ที่ราบ,ยางรถยนต์ชำรุด,14.05372992,100.6169168,0,0
2023,ทางหลวงชนบท,ปท.3010,ปทุมธานี,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,หลับใน,14.158223,100.710125,1,0
2023,ทางหลวงชนบท,ปท.3020,ปทุมธานี,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ไม่คุ้นเคยเส้นทาง/ขับรถไม่ชำนาญ,14.081556,100.382139,0,1
2023,ทางหลวง,346,ปทุมธานี,รถปิคอัพบรรทุก 4 ล้อ,ทางแยกรูปตัว ++ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,14.02993721,100.525236,1,0
2023,ทางหลวง,305,ปทุมธานี,รถปิคอัพบรรทุก 4 ล้อ,ทางแยกรูปตัว T+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,13.99528995,100.665137,0,0
2023,ทางหลวง,9,ปทุมธานี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,13.9731209,100.7129601,0,1
2023,ทางหลวง,3312,ปทุมธานี,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),สะพาน+ที่ราบ,หลับใน,13.95447881,100.8418816,1,0
2023,ทางหลวง,9,ปทุมธานี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,13.93594935,100.7089354,0,4
2023,ทางหลวง,9,ปทุมธานี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,13.93510979,100.7086699,0,0
2023,ทางหลวง,9,ปทุมธานี,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางแยกรูปตัว Y+ที่ราบ,หลับใน,13.94219188,100.7108063,0,0
2023,ทางหลวงชนบท,ปท.3006,ปทุมธานี,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน/ที่ราบ,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,13.967344,100.774992,0,1
2023,ทางหลวง,340,ปทุมธานี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,14.01506205,100.3629465,0,2
2023,ทางหลวงชนบท,ปท.3028,ปทุมธานี,รถปิคอัพโดยสาร,ทางสามแยก(T),ระยะการมองเห็นไม่เพียงพอ,13.95663,100.792557,1,1
2023,ทางหลวงชนบท,ปท.3006,ปทุมธานี,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,13.967344,100.774992,0,1
2023,ทางหลวงชนบท,ปท.3028,ปทุมธานี,รถปิคอัพโดยสาร,ทางสามแยก (T),ระยะการมองเห็นไม่เพียงพอ,13.95663,100.792557,1,1
2023,ทางหลวง,9,ปทุมธานี,รถบรรทุก 6 ล้อ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,14.06174222,100.6970371,0,0
2023,ทางหลวง,9,ปทุมธานี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,13.98374545,100.7132913,0,0
2023,ทางหลวง,9,ปทุมธานี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,14.10466067,100.6845501,0,0
2023,ทางหลวง,9,ปทุมธานี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,14.02264371,100.6985968,1,0
2023,ทางหลวง,9,ปทุมธานี,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,13.94647929,100.7118979,0,0
2023,ทางหลวง,9,ปทุมธานี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,13.9227179,100.7053801,0,1
2023,ทางหลวง,9,ปทุมธานี,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,14.07804995,100.6953728,0,4
2023,ทางหลวง,3261,ปทุมธานี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ที่ราบ,หลับใน,14.13415431,100.8238964,0,2
2023,ทางหลวง,9,ปทุมธานี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,13.91928919,100.7043207,0,1
2023,ทางหลวง,9,ปทุมธานี,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,13.97105424,100.7129346,0,1
2023,ทางหลวง,9,ปทุมธานี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,13.96462117,100.7129909,0,0
2023,ทางหลวง,9,ปทุมธานี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,13.96919448,100.7129198,0,0
2023,ทางหลวง,9,ปทุมธานี,อื่นๆ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,14.020139,100.6997703,0,0
2023,ทางหลวง,9,ปทุมธานี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,13.96921791,100.7131183,0,0
2023,ทางหลวง,1,ปทุมธานี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ที่ราบ,ถนนลื่น (เนื่องจากสภาพอากาศ),14.11173686,100.6186146,0,1
2023,ทางหลวงชนบท,ปท.3004,ปทุมธานี,รถจักรยาน,ทางตรง+ไม่มีความลาดชัน/ที่ราบ,ขับรถเร็วเกินอัตรากำหนด,13.957528,100.746504,1,0
2023,ทางหลวง,9,ปทุมธานี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,13.95913281,100.712716,0,0
2023,ทางหลวง,9,ปทุมธานี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,14.1410636,100.6640916,0,0
